Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 577.501247; 2026-07-03 17:17:16.875676; New Node Array: 88 89 90 91
Group1; 577.501447; 2026-07-03 17:17:16.875876; 
Group1; 586.632928; 2026-07-03 17:17:26.007357; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 595.781431; 2026-07-03 17:17:35.155860; 2042493 | 2035298 | 2038126 || 2031317 | 2031923 | 2035074 || 2026946 | 2032055 | 2032851 || 2027680 | 2025112 | 2021282
Group1; 604.931557; 2026-07-03 17:17:44.305986; 2032856 | 2025588 | 2027722 || 2021790 | 2022295 | 2024802 || 2017445 | 2022162 | 2023611 || 2018571 | 2016458 | 2011454
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 604.989936; 2026-07-03 17:17:44.364365; New Node Array: 92 93 94 96
Group2; 604.990155; 2026-07-03 17:17:44.364584; 
Group2; 614.124648; 2026-07-03 17:17:53.499077; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 623.275982; 2026-07-03 17:18:02.650411; 2003913 | 2001401 | 2005177 || 2007016 | 1999847 | 1996920 || 2004990 | 2000533 | 2000526 || 1998324 | 2000246 | 1991325
Group2; 632.426963; 2026-07-03 17:18:11.801392; 1994257 | 1991798 | 1996354 || 1998051 | 1990141 | 1988299 || 1995511 | 1991960 | 1991930 || 1989180 | 1991222 | 1982654
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 632.485141; 2026-07-03 17:18:11.859570; New Node Array: 97 98 99 29
Group3; 632.485275; 2026-07-03 17:18:11.859704; 
Group3; 641.620448; 2026-07-03 17:18:20.994877; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 650.772153; 2026-07-03 17:18:30.146582; 1974340 | 1978998 | 1977331 || 2132081 | 2094108 | 2061689 || 1980919 | 1975340 | 1974533 || 1976966 | 1983499 | 1969745
Group3; 659.923641; 2026-07-03 17:18:39.298070; 1967868 | 1972641 | 1971120 || 2625540 | 2520680 | 2433909 || 1974519 | 1968919 | 1968375 || 1970764 | 1975990 | 1963995
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 659.982759; 2026-07-03 17:18:39.357188; New Node Array: 88 89 90 91
Group1; 659.982913; 2026-07-03 17:18:39.357342; 
Group1; 669.118262; 2026-07-03 17:18:48.492691; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 678.26964; 2026-07-03 17:18:57.644069; 1968258 | 1960181 | 1962915 || 1958848 | 1960522 | 1962342 || 1955144 | 1960625 | 1962146 || 1956906 | 1955001 | 1952868
Group1; 687.405368; 2026-07-03 17:19:06.779797; 1962494 | 1954586 | 1957001 || 1953060 | 1955633 | 1956888 || 1950168 | 1956398 | 1956471 || 1952413 | 1950331 | 1948292
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 687.464332; 2026-07-03 17:19:06.838761; New Node Array: 92 93 94 96
Group2; 687.464447; 2026-07-03 17:19:06.838876; 
Group2; 696.599803; 2026-07-03 17:19:15.974232; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
