Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; 2415.635869; 2026-07-03 19:45:06.756582; 1282862 | 1282078 | 1286097 || 1286647 | 1283623 | 1282924 || 1286598 | 1285366 | 1287160 || 1284430 | 1286662 | 1282547
Group2; 2424.787628; 2026-07-03 19:45:15.908341; 1283195 | 1282500 | 1286314 || 1286993 | 1283582 | 1282893 || 1286509 | 1285195 | 1287192 || 1284309 | 1286424 | 1282335
Group2; 2433.938918; 2026-07-03 19:45:25.059631; 1283009 | 1282105 | 1286096 || 1286611 | 1283467 | 1282869 || 1286411 | 1285099 | 1286860 || 1284140 | 1286576 | 1282691
Group2; 2443.090711; 2026-07-03 19:45:34.211424; 1282951 | 1282502 | 1286161 || 1286804 | 1283072 | 1282312 || 1286187 | 1284920 | 1287060 || 1284354 | 1286634 | 1282692
Group2; 2452.241683; 2026-07-03 19:45:43.362396; 1283209 | 1282507 | 1286115 || 1286886 | 1283137 | 1282641 || 1286242 | 1285147 | 1286680 || 1284042 | 1286311 | 1282795
Group2; 2461.378238; 2026-07-03 19:45:52.498951; 1282903 | 1282500 | 1286555 || 1287183 | 1283366 | 1282522 || 1286543 | 1284790 | 1286751 || 1283879 | 1286165 | 1282310
Group2; 2470.53004; 2026-07-03 19:46:01.650753; 1282671 | 1282122 | 1286174 || 1286594 | 1283518 | 1282720 || 1286344 | 1284868 | 1286152 || 1283634 | 1285708 | 1281691
Group2; 2479.681033; 2026-07-03 19:46:10.801746; 1282142 | 1281883 | 1285930 || 1286432 | 1283195 | 1282250 || 1286077 | 1284657 | 1286383 || 1283672 | 1285860 | 1281588
Group2; 2488.833448; 2026-07-03 19:46:19.954161; 1282371 | 1281629 | 1285436 || 1285936 | 1282657 | 1282071 || 1285721 | 1284315 | 1286349 || 1283528 | 1286045 | 1282248
Group2; 2497.984751; 2026-07-03 19:46:29.105464; 1282457 | 1282133 | 1285964 || 1286447 | 1283325 | 1282596 || 1286245 | 1284979 | 1286534 || 1283744 | 1285800 | 1282118
Group2; 2507.135871; 2026-07-03 19:46:38.256584; 1282469 | 1281944 | 1285785 || 1286468 | 1283236 | 1282808 || 1286311 | 1284937 | 1286785 || 1284019 | 1286254 | 1282387
Group2; 2516.288159; 2026-07-03 19:46:47.408872; 1282775 | 1282271 | 1286504 || 1286800 | 1283705 | 1283181 || 1286729 | 1285585 | 1287251 || 1284751 | 1286671 | 1282691
Group2; 2525.42347; 2026-07-03 19:46:56.544183; 1283207 | 1282675 | 1286620 || 1287101 | 1283990 | 1283001 || 1286832 | 1285452 | 1287217 || 1284455 | 1286476 | 1282386
Group2; 2534.575721; 2026-07-03 19:47:05.696434; 1283040 | 1282380 | 1286666 || 1287031 | 1283981 | 1283052 || 1286827 | 1285325 | 1287074 || 1284433 | 1286678 | 1282442
Group2; 2543.72677; 2026-07-03 19:47:14.847483; 1283105 | 1282404 | 1286071 || 1286738 | 1283324 | 1282737 || 1286348 | 1285099 | 1286777 || 1284245 | 1286250 | 1282385
Group2; 2552.87911; 2026-07-03 19:47:23.999823; 1282905 | 1282241 | 1286275 || 1286889 | 1283419 | 1282447 || 1286387 | 1284879 | 1286708 || 1283888 | 1285851 | 1281779
Group2; 2562.030368; 2026-07-03 19:47:33.151081; 1282442 | 1281748 | 1285913 || 1286280 | 1282960 | 1282150 || 1286011 | 1284591 | 1286883 || 1284267 | 1286440 | 1282582
Group2; 2571.182368; 2026-07-03 19:47:42.303081; 1283071 | 1282396 | 1286396 || 1286982 | 1283421 | 1282369 || 1286282 | 1284763 | 1286653 || 1283957 | 1286472 | 1282102
Group2; 2580.333843; 2026-07-03 19:47:51.454556; 1282855 | 1282214 | 1286022 || 1286531 | 1283340 | 1282724 || 1286238 | 1285003 | 1287166 || 1284358 | 1286437 | 1282666
Group2; 2589.469705; 2026-07-03 19:48:00.590418; 1283115 | 1282569 | 1286609 || 1287180 | 1283932 | 1283149 || 1286900 | 1285518 | 1287270 || 1284611 | 1286713 | 1282966
Group2; 2598.62145; 2026-07-03 19:48:09.742163; 1283255 | 1282691 | 1286491 || 1287089 | 1283834 | 1283348 || 1286826 | 1285664 | 1287704 || 1284982 | 1287117 | 1282767
Group2; 2607.772724; 2026-07-03 19:48:18.893437; 1283585 | 1282805 | 1286670 || 1287315 | 1284138 | 1283487 || 1287198 | 1285858 | 1287412 || 1284757 | 1286740 | 1282810
Group2; 2616.924457; 2026-07-03 19:48:28.045170; 1283193 | 1282720 | 1286578 || 1287232 | 1283679 | 1282517 || 1286445 | 1284798 | 1286653 || 1283838 | 1286048 | 1282472
Group2; 2626.076313; 2026-07-03 19:48:37.197026; 1282642 | 1282201 | 1286368 || 1286810 | 1283535 | 1282249 || 1286287 | 1284661 | 1286436 || 1283795 | 1285952 | 1281774
Group2; 2635.228141; 2026-07-03 19:48:46.348854; 1282621 | 1281752 | 1285383 || 1286154 | 1282764 | 1282078 || 1285799 | 1284379 | 1285960 || 1283185 | 1285243 | 1281595
Group2; 2644.37975; 2026-07-03 19:48:55.500463; 1281937 | 1281411 | 1285517 || 1286043 | 1282932 | 1282512 || 1286076 | 1284586 | 1286198 || 1283653 | 1285409 | 1281396
Group2; 2653.51521; 2026-07-03 19:49:04.635923; 1281832 | 1281350 | 1285717 || 1285927 | 1283152 | 1282479 || 1286020 | 1284857 | 1286482 || 1283866 | 1286015 | 1282003
Group2; 2662.666807; 2026-07-03 19:49:13.787520; 1282579 | 1281909 | 1285624 || 1286392 | 1283046 | 1282500 || 1286119 | 1284911 | 1286723 || 1284061 | 1286099 | 1282178
Group2; 2671.818264; 2026-07-03 19:49:22.938977; 1282763 | 1282093 | 1286475 || 1286825 | 1283688 | 1282729 || 1286559 | 1285207 | 1286972 || 1284266 | 1286746 | 1283035
Group2; 2680.970501; 2026-07-03 19:49:32.091214; 1283327 | 1282771 | 1286740 || 1287245 | 1283823 | 1283214 || 1286886 | 1285500 | 1287141 || 1284569 | 1286550 | 1282682
Group2; 2690.122256; 2026-07-03 19:49:41.242969; 1283215 | 1282625 | 1286755 || 1287226 | 1283959 | 1283238 || 1287025 | 1285490 | 1287225 || 1284491 | 1286705 | 1283186
Group2; 2699.273863; 2026-07-03 19:49:50.394576; 1283249 | 1282848 | 1286503 || 1287303 | 1283460 | 1282408 || 1286497 | 1284933 | 1286815 || 1284163 | 1286258 | 1282331
Group2; 2708.425468; 2026-07-03 19:49:59.546181; 1282755 | 1282222 | 1286074 || 1286778 | 1283475 | 1282584 || 1286453 | 1284952 | 1286483 || 1283776 | 1285872 | 1281778
Group2; 2717.560783; 2026-07-03 19:50:08.681496; 1282372 | 1281670 | 1285776 || 1286391 | 1283136 | 1282162 || 1286070 | 1284451 | 1285850 || 1282880 | 1285200 | 1281720
Group2; 2726.712873; 2026-07-03 19:50:17.833586; 1281830 | 1281654 | 1285698 || 1286280 | 1283097 | 1282371 || 1286053 | 1284686 | 1286290 || 1283660 | 1285810 | 1281834
Group2; 2735.864213; 2026-07-03 19:50:26.984926; 1282345 | 1281747 | 1285644 || 1286198 | 1282782 | 1281956 || 1285743 | 1284395 | 1286252 || 1283546 | 1285885 | 1282011
Group2; 2745.016221; 2026-07-03 19:50:36.136934; 1282325 | 1281820 | 1285871 || 1286413 | 1283224 | 1282416 || 1286193 | 1284696 | 1286349 || 1283605 | 1286146 | 1282454
Group2; 2754.167187; 2026-07-03 19:50:45.287900; 1282708 | 1282270 | 1286366 || 1286922 | 1283624 | 1282686 || 1286549 | 1284808 | 1286881 || 1284287 | 1286460 | 1282609
Group2; 2763.319109; 2026-07-03 19:50:54.439822; 1283050 | 1282344 | 1286725 || 1287083 | 1284021 | 1283093 || 1286905 | 1285357 | 1287242 || 1284356 | 1286936 | 1283309
Group2; 2772.470786; 2026-07-03 19:51:03.591499; 1283197 | 1283065 | 1287197 || 1287548 | 1284483 | 1283716 || 1287388 | 1286079 | 1287950 || 1285264 | 1287434 | 1283516
Group2; 2781.622754; 2026-07-03 19:51:12.743467; 1283921 | 1283251 | 1287020 || 1287709 | 1284186 | 1283179 || 1287149 | 1285599 | 1287293 || 1284464 | 1286527 | 1283139
Group2; 2790.758549; 2026-07-03 19:51:21.879262; 1283245 | 1282794 | 1286799 || 1287467 | 1284015 | 1283048 || 1286985 | 1285286 | 1286907 || 1284231 | 1286609 | 1282609
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 2790.818844; 2026-07-03 19:51:21.939557; New Node Array: 97 98 99 29
Group3; 2790.819439; 2026-07-03 19:51:21.940152; 
Group3; 2799.954373; 2026-07-03 19:51:31.075086; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 2809.105935; 2026-07-03 19:51:40.226648; 1281017 | 1283981 | 1283974 || 2252865 | 2085106 | 1937722 || 1286959 | 1283969 | 1281756 || 1284543 | 1286705 | 1281768
Group3; 2818.257605; 2026-07-03 19:51:49.378318; 1280834 | 1284082 | 1284230 || 1821580 | 1727072 | 1644338 || 1287348 | 1283952 | 1281414 || 1284695 | 1286474 | 1281708
Group3; 2827.393248; 2026-07-03 19:51:58.513961; 1280846 | 1284087 | 1284033 || 2080958 | 1895140 | 1764508 || 1287050 | 1284288 | 1282298 || 1284613 | 1286812 | 1282161
Group3; 2836.544975; 2026-07-03 19:52:07.665688; 1281071 | 1284329 | 1284820 || 2270371 | 2097813 | 1943274 || 1288027 | 1285028 | 1282301 || 1285493 | 1287339 | 1282132
Group3; 2845.696583; 2026-07-03 19:52:16.817296; 1281314 | 1284595 | 1285368 || 1824205 | 1731498 | 1649100 || 1288331 | 1284792 | 1282080 || 1285533 | 1287385 | 1282485
Group3; 2854.848598; 2026-07-03 19:52:25.969311; 1281683 | 1284867 | 1285267 || 1852165 | 1729596 | 1637910 || 1288168 | 1285184 | 1282378 || 1285797 | 1287635 | 1283074
Group3; 2863.999562; 2026-07-03 19:52:35.120275; 1282109 | 1285190 | 1285356 || 2090610 | 1901371 | 1763749 || 1288606 | 1285500 | 1282846 || 1286086 | 1287881 | 1282766
Group3; 2873.151771; 2026-07-03 19:52:44.272484; 1281967 | 1285007 | 1285000 || 2253924 | 2075810 | 1920711 || 1288123 | 1284767 | 1282196 || 1285457 | 1287300 | 1282325
Group3; 2882.303061; 2026-07-03 19:52:53.423774; 1281372 | 1284862 | 1284794 || 2213341 | 2035220 | 1894282 || 1287642 | 1284129 | 1281646 || 1284745 | 1286850 | 1281980
Group3; 2891.454942; 2026-07-03 19:53:02.575655; 1281237 | 1284319 | 1284209 || 1861009 | 1757814 | 1665914 || 1287049 | 1284060 | 1281850 || 1284810 | 1286668 | 1281838
Group3; 2900.606146; 2026-07-03 19:53:11.726859; 1280972 | 1284004 | 1284314 || 1842901 | 1717843 | 1624651 || 1287301 | 1284438 | 1281665 || 1284919 | 1286713 | 1282079
Group3; 2909.758157; 2026-07-03 19:53:20.878870; 1280860 | 1284330 | 1284601 || 2093988 | 1897979 | 1756113 || 1287307 | 1284185 | 1282266 || 1285141 | 1287098 | 1282792
Group3; 2918.893629; 2026-07-03 19:53:30.014342; 1281663 | 1284714 | 1284675 || 2220852 | 2034712 | 1875845 || 1288017 | 1284858 | 1282453 || 1285570 | 1287377 | 1282789
Group3; 2928.045263; 2026-07-03 19:53:39.165976; 1281923 | 1285219 | 1285337 || 2265646 | 2084468 | 1918707 || 1288296 | 1285083 | 1282397 || 1285747 | 1287637 | 1283035
Group3; 2937.196694; 2026-07-03 19:53:48.317407; 1282249 | 1285459 | 1285408 || 2163526 | 1980061 | 1846562 || 1288659 | 1285157 | 1282503 || 1285821 | 1287662 | 1283102
Group3; 2946.34879; 2026-07-03 19:53:57.469503; 1281944 | 1285427 | 1285737 || 1834598 | 1730786 | 1637471 || 1288353 | 1284859 | 1282183 || 1285583 | 1287419 | 1282666
Group3; 2955.500957; 2026-07-03 19:54:06.621670; 1281644 | 1284766 | 1284681 || 1813059 | 1694889 | 1599309 || 1287738 | 1284766 | 1282245 || 1285363 | 1287195 | 1282162
Group3; 2964.65251; 2026-07-03 19:54:15.773223; 1281384 | 1284607 | 1284630 || 1921274 | 1767633 | 1652238 || 1287616 | 1284422 | 1281740 || 1284937 | 1286823 | 1281540
Group3; 2973.804189; 2026-07-03 19:54:24.924902; 1280608 | 1283930 | 1284152 || 2031573 | 1842189 | 1705656 || 1286929 | 1284028 | 1281494 || 1284620 | 1286533 | 1281487
Group3; 2982.955667; 2026-07-03 19:54:34.076380; 1280620 | 1283584 | 1283959 || 2182904 | 1982329 | 1812298 || 1287107 | 1283888 | 1281432 || 1284487 | 1286438 | 1281603
Group3; 2992.10725; 2026-07-03 19:54:43.227963; 1280763 | 1283853 | 1283870 || 2238186 | 2048589 | 1883481 || 1287142 | 1284227 | 1281972 || 1284783 | 1286738 | 1281891
Group3; 3001.242861; 2026-07-03 19:54:52.363574; 1281111 | 1284076 | 1283962 || 2228328 | 2038260 | 1880479 || 1287205 | 1284213 | 1281843 || 1284964 | 1286939 | 1282540
Group3; 3010.394841; 2026-07-03 19:55:01.515554; 1281579 | 1284363 | 1284351 || 1926404 | 1799229 | 1694250 || 1287546 | 1284625 | 1282059 || 1285253 | 1287145 | 1282252
Group3; 3019.546104; 2026-07-03 19:55:10.666817; 1281519 | 1284857 | 1285097 || 1826435 | 1696445 | 1594721 || 1287889 | 1284947 | 1282743 || 1285706 | 1287568 | 1282782
Group3; 3028.698095; 2026-07-03 19:55:19.818808; 1282048 | 1284814 | 1284827 || 2070203 | 1869911 | 1721721 || 1288031 | 1284607 | 1282121 || 1285432 | 1287308 | 1282866
Group3; 3037.850148; 2026-07-03 19:55:28.970861; 1281791 | 1284940 | 1285188 || 2202496 | 2007085 | 1836922 || 1287877 | 1284785 | 1282692 || 1285397 | 1287362 | 1282459
Group3; 3047.001324; 2026-07-03 19:55:38.122037; 1281530 | 1284654 | 1284898 || 2249450 | 2062816 | 1892087 || 1287821 | 1284719 | 1282207 || 1285223 | 1287214 | 1282411
Group3; 3056.153404; 2026-07-03 19:55:47.274117; 1281185 | 1284591 | 1284786 || 2067670 | 1894919 | 1772195 || 1287855 | 1284594 | 1282476 || 1285239 | 1287184 | 1282387
Group3; 3065.305051; 2026-07-03 19:55:56.425764; 1281476 | 1284674 | 1284593 || 1802490 | 1694815 | 1595792 || 1287463 | 1284726 | 1282293 || 1285344 | 1287191 | 1281996
Group3; 3074.456437; 2026-07-03 19:56:05.577150; 1281030 | 1284151 | 1284553 || 1849947 | 1703539 | 1595936 || 1287358 | 1284256 | 1282148 || 1285020 | 1286856 | 1282105
Group3; 3083.591697; 2026-07-03 19:56:14.712410; 1281310 | 1284595 | 1284476 || 2060291 | 1859012 | 1710751 || 1287578 | 1284679 | 1282128 || 1285188 | 1287066 | 1282395
Group3; 3092.743897; 2026-07-03 19:56:23.864610; 1281427 | 1284566 | 1284534 || 2261230 | 2072498 | 1898769 || 1287648 | 1284304 | 1281579 || 1284978 | 1286814 | 1281789
Group3; 3101.895497; 2026-07-03 19:56:33.016210; 1281080 | 1284233 | 1284464 || 1902355 | 1778636 | 1673305 || 1287532 | 1284697 | 1282356 || 1285069 | 1286850 | 1282281
Group3; 3111.047234; 2026-07-03 19:56:42.167947; 1281116 | 1284316 | 1284724 || 1832867 | 1697785 | 1592508 || 1287965 | 1284786 | 1282016 || 1285533 | 1287138 | 1282155
Group3; 3120.199162; 2026-07-03 19:56:51.319875; 1281500 | 1284324 | 1284163 || 2090061 | 1880065 | 1725120 || 1287206 | 1284333 | 1282343 || 1285098 | 1286883 | 1282573
Group3; 3129.350589; 2026-07-03 19:57:00.471302; 1281533 | 1284647 | 1284730 || 2215888 | 2021207 | 1850711 || 1287571 | 1284405 | 1281803 || 1285092 | 1286994 | 1282466
Group3; 3138.501957; 2026-07-03 19:57:09.622670; 1281512 | 1284790 | 1284874 || 2181713 | 1990460 | 1841411 || 1287458 | 1284389 | 1282418 || 1285145 | 1287235 | 1282674
Group3; 3147.653467; 2026-07-03 19:57:18.774180; 1281747 | 1284924 | 1285171 || 1791034 | 1678292 | 1577990 || 1288169 | 1284972 | 1282275 || 1285531 | 1287366 | 1282494
Group3; 3156.805147; 2026-07-03 19:57:27.925860; 1281745 | 1284611 | 1284653 || 2106932 | 1891433 | 1734482 || 1287897 | 1284719 | 1282381 || 1285258 | 1287316 | 1282655
Group3; 3165.941346; 2026-07-03 19:57:37.062059; 1281698 | 1284698 | 1284697 || 2113393 | 1928852 | 1798273 || 1287603 | 1284455 | 1282101 || 1285122 | 1287032 | 1282113
Group3; 3175.092557; 2026-07-03 19:57:46.213270; 1281258 | 1284414 | 1284394 || 1976130 | 1790561 | 1658184 || 1287117 | 1283948 | 1281547 || 1284548 | 1286756 | 1281965
Group3; 3184.244367; 2026-07-03 19:57:55.365080; 1281170 | 1284288 | 1284272 || 2175443 | 1982158 | 1843581 || 1287244 | 1283984 | 1281355 || 1284596 | 1286575 | 1281903
Group3; 3193.396386; 2026-07-03 19:58:04.517099; 1281058 | 1284546 | 1284692 || 1812327 | 1685572 | 1580884 || 1287292 | 1283726 | 1281772 || 1284481 | 1286550 | 1281787
Group3; 3202.548702; 2026-07-03 19:58:13.669415; 1280882 | 1284127 | 1284411 || 2087009 | 1876422 | 1720821 || 1287766 | 1284521 | 1281803 || 1285177 | 1286895 | 1281985
Group3; 3211.699616; 2026-07-03 19:58:22.820329; 1281234 | 1284226 | 1284238 || 2256666 | 2065762 | 1891037 || 1287382 | 1284133 | 1281450 || 1284730 | 1286666 | 1281743
Group3; 3220.851331; 2026-07-03 19:58:31.972044; 1280954 | 1284309 | 1284325 || 1794506 | 1675844 | 1572946 || 1287297 | 1284164 | 1281583 || 1284937 | 1286643 | 1282006
Group3; 3230.002959; 2026-07-03 19:58:41.123672; 1281284 | 1284713 | 1284939 || 2188570 | 1986741 | 1817871 || 1287785 | 1284334 | 1281540 || 1284792 | 1286964 | 1282125
Group3; 3239.154549; 2026-07-03 19:58:50.275262; 1281184 | 1284363 | 1284689 || 1971308 | 1827442 | 1710280 || 1287661 | 1284494 | 1282064 || 1285055 | 1287001 | 1282253
Group3; 3248.305614; 2026-07-03 19:58:59.426327; 1281219 | 1284736 | 1285143 || 2027219 | 1823846 | 1682391 || 1287587 | 1284218 | 1281713 || 1285080 | 1286949 | 1282490
Group3; 3257.441352; 2026-07-03 19:59:08.562065; 1281555 | 1284911 | 1284957 || 1993269 | 1839665 | 1717309 || 1287656 | 1284265 | 1281504 || 1284987 | 1286937 | 1281909
Group3; 3266.59372; 2026-07-03 19:59:17.714433; 1281297 | 1284861 | 1285014 || 2132005 | 1922345 | 1762998 || 1287852 | 1284613 | 1282127 || 1285226 | 1287083 | 1282134
Group3; 3275.745361; 2026-07-03 19:59:26.866074; 1281274 | 1284552 | 1284961 || 1800646 | 1675856 | 1574917 || 1287998 | 1284942 | 1282393 || 1285506 | 1287385 | 1282546
Group3; 3284.897134; 2026-07-03 19:59:36.017847; 1281698 | 1284596 | 1284533 || 2244578 | 2053076 | 1884256 || 1287769 | 1284615 | 1282473 || 1285355 | 1287239 | 1282755
Group3; 3294.048317; 2026-07-03 19:59:45.169030; 1281883 | 1285097 | 1284895 || 1946329 | 1765860 | 1636273 || 1287608 | 1284551 | 1282722 || 1285200 | 1287241 | 1282465
Group3; 3303.200094; 2026-07-03 19:59:54.320807; 1281629 | 1284424 | 1284480 || 1826836 | 1710687 | 1604237 || 1287455 | 1284298 | 1281787 || 1284942 | 1286862 | 1282470
Group3; 3312.351675; 2026-07-03 20:00:03.472388; 1281498 | 1284897 | 1285117 || 2248222 | 2054440 | 1880894 || 1287821 | 1284724 | 1282811 || 1285367 | 1287328 | 1282925
Group3; 3321.503394; 2026-07-03 20:00:12.624107; 1281989 | 1285135 | 1284545 || 1969507 | 1780986 | 1644363 || 1287529 | 1284727 | 1281990 || 1285411 | 1287522 | 1282817
Group3; 3330.654773; 2026-07-03 20:00:21.775486; 1282087 | 1285277 | 1285367 || 1802170 | 1687885 | 1583577 || 1287982 | 1284505 | 1281852 || 1285339 | 1287142 | 1282536
Group3; 3339.790809; 2026-07-03 20:00:30.911522; 1281608 | 1284892 | 1285061 || 2245113 | 2048071 | 1867024 || 1287822 | 1284704 | 1282440 || 1285453 | 1287419 | 1282724
Group3; 3348.942978; 2026-07-03 20:00:40.063691; 1281943 | 1285127 | 1285167 || 2019899 | 1815927 | 1668400 || 1287434 | 1284138 | 1281860 || 1285058 | 1286988 | 1282375
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 3349.00273; 2026-07-03 20:00:40.123443; New Node Array: 88 89 90 91
Group1; 3349.003087; 2026-07-03 20:00:40.123800; 
Group1; 3358.138254; 2026-07-03 20:00:49.258967; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 3367.289907; 2026-07-03 20:00:58.410620; 1287499 | 1281244 | 1283488 || 1282245 | 1285646 | 1285414 || 1281526 | 1285968 | 1285777 || 1282481 | 1281621 | 1281755
Group1; 3376.44155; 2026-07-03 20:01:07.562263; 1287457 | 1281453 | 1283352 || 1281959 | 1285385 | 1285211 || 1281250 | 1285752 | 1286048 || 1282680 | 1282034 | 1282105
Group1; 3385.577379; 2026-07-03 20:01:16.698092; 1288028 | 1281616 | 1283684 || 1282388 | 1285745 | 1285516 || 1281448 | 1286316 | 1286552 || 1283138 | 1282452 | 1282062
Group1; 3394.728898; 2026-07-03 20:01:25.849611; 1288283 | 1281935 | 1283889 || 1282470 | 1285942 | 1285809 || 1281829 | 1286764 | 1286962 || 1283633 | 1282602 | 1282435
Group1; 3403.88023; 2026-07-03 20:01:35.000943; 1288559 | 1282136 | 1284278 || 1282753 | 1285888 | 1286051 || 1281943 | 1286709 | 1287100 || 1283765 | 1283059 | 1282703
Group1; 3413.032446; 2026-07-03 20:01:44.153159; 1288920 | 1282419 | 1284408 || 1283112 | 1285976 | 1285940 || 1281947 | 1286793 | 1286933 || 1283540 | 1282842 | 1282233
Group1; 3422.184173; 2026-07-03 20:01:53.304886; 1288577 | 1282246 | 1284073 || 1282721 | 1285524 | 1285403 || 1281569 | 1286035 | 1286343 || 1283073 | 1282449 | 1282368
Group1; 3431.335786; 2026-07-03 20:02:02.456499; 1288366 | 1281956 | 1283941 || 1282596 | 1285217 | 1285339 || 1281248 | 1285663 | 1286004 || 1282734 | 1281874 | 1281481
Group1; 3440.487449; 2026-07-03 20:02:11.608162; 1287802 | 1281392 | 1283499 || 1282147 | 1285079 | 1284989 || 1281121 | 1285612 | 1285680 || 1282490 | 1281775 | 1281520
Group1; 3449.622568; 2026-07-03 20:02:20.743281; 1287576 | 1281230 | 1283306 || 1281849 | 1285232 | 1285088 || 1281094 | 1285595 | 1285684 || 1282565 | 1281789 | 1281769
Group1; 3458.774841; 2026-07-03 20:02:29.895554; 1287855 | 1281411 | 1283334 || 1282217 | 1285422 | 1285227 || 1281405 | 1285734 | 1285860 || 1282673 | 1281803 | 1281642
Group1; 3467.926458; 2026-07-03 20:02:39.047171; 1287779 | 1281418 | 1283410 || 1282251 | 1285613 | 1285414 || 1281440 | 1286340 | 1286493 || 1283217 | 1282355 | 1282049
Group1; 3477.077882; 2026-07-03 20:02:48.198595; 1288251 | 1281847 | 1283780 || 1282529 | 1285982 | 1285692 || 1281744 | 1286315 | 1286482 || 1283232 | 1282527 | 1282769
Group1; 3486.22967; 2026-07-03 20:02:57.350383; 1288570 | 1282179 | 1284263 || 1283021 | 1286163 | 1285977 || 1282101 | 1286685 | 1286639 || 1283552 | 1282893 | 1282566
Group1; 3495.381277; 2026-07-03 20:03:06.501990; 1288780 | 1282346 | 1284224 || 1282963 | 1285863 | 1285736 || 1281860 | 1286331 | 1286916 || 1283405 | 1282831 | 1282659
Group1; 3504.532721; 2026-07-03 20:03:15.653434; 1288795 | 1282391 | 1284177 || 1282990 | 1285764 | 1285764 || 1281701 | 1285931 | 1286308 || 1282870 | 1282318 | 1282427
Group1; 3513.669069; 2026-07-03 20:03:24.789782; 1288308 | 1282054 | 1284061 || 1282730 | 1285586 | 1285323 || 1281366 | 1286043 | 1286291 || 1282867 | 1282350 | 1281890
Group1; 3522.820653; 2026-07-03 20:03:33.941366; 1288158 | 1281768 | 1283669 || 1282575 | 1285419 | 1285271 || 1281439 | 1285556 | 1285632 || 1282699 | 1281709 | 1281521
Group1; 3531.97205; 2026-07-03 20:03:43.092763; 1287717 | 1281305 | 1283376 || 1282208 | 1285369 | 1285119 || 1281232 | 1285703 | 1285828 || 1282676 | 1281914 | 1281827
Group1; 3541.124005; 2026-07-03 20:03:52.244718; 1287882 | 1281481 | 1283509 || 1282317 | 1285463 | 1285315 || 1281363 | 1285931 | 1286068 || 1282870 | 1281844 | 1281258
Group1; 3550.275783; 2026-07-03 20:04:01.396496; 1287785 | 1281385 | 1283316 || 1282192 | 1285630 | 1285102 || 1281649 | 1286459 | 1286421 || 1283279 | 1282595 | 1282344
Group1; 3559.426248; 2026-07-03 20:04:10.546961; 1288389 | 1282044 | 1283942 || 1282780 | 1286039 | 1285869 || 1281826 | 1286424 | 1286667 || 1283303 | 1282553 | 1282767
Group1; 3568.578884; 2026-07-03 20:04:19.699597; 1288451 | 1282068 | 1284229 || 1282848 | 1286107 | 1286046 || 1282059 | 1286702 | 1286896 || 1283578 | 1282763 | 1282366
Group1; 3577.71469; 2026-07-03 20:04:28.835403; 1288650 | 1282266 | 1284242 || 1282889 | 1286054 | 1285848 || 1281933 | 1286538 | 1286744 || 1283490 | 1282743 | 1282576
Group1; 3586.866391; 2026-07-03 20:04:37.987104; 1288680 | 1282290 | 1284276 || 1282974 | 1286043 | 1285917 || 1281903 | 1286397 | 1286478 || 1283198 | 1282301 | 1281965
Group1; 3596.017974; 2026-07-03 20:04:47.138687; 1288215 | 1281821 | 1283954 || 1282524 | 1285706 | 1285408 || 1281566 | 1285730 | 1285720 || 1282710 | 1281785 | 1282101
Group1; 3605.169664; 2026-07-03 20:04:56.290377; 1287856 | 1281640 | 1283671 || 1282178 | 1285305 | 1285325 || 1281142 | 1285762 | 1286023 || 1282480 | 1281831 | 1281697
Group1; 3614.320935; 2026-07-03 20:05:05.441648; 1287727 | 1281447 | 1283413 || 1281954 | 1285277 | 1285236 || 1281098 | 1285756 | 1286024 || 1282826 | 1282081 | 1281969
Group1; 3623.472514; 2026-07-03 20:05:14.593227; 1288085 | 1281588 | 1283652 || 1282339 | 1285493 | 1285372 || 1281380 | 1285918 | 1286425 || 1282904 | 1282600 | 1282472
Group1; 3632.624223; 2026-07-03 20:05:23.744936; 1288470 | 1281947 | 1283982 || 1282764 | 1285861 | 1285742 || 1281796 | 1286410 | 1286696 || 1283438 | 1282794 | 1282836
Group1; 3641.760176; 2026-07-03 20:05:32.880889; 1288694 | 1282238 | 1284195 || 1283061 | 1285793 | 1285659 || 1281911 | 1286484 | 1286751 || 1283486 | 1282799 | 1283258
