"run","setpoint_C","Tref_C","node","channel","flag","counts","R_mean","resid_mK","bias_SM_mK","win_min","sprt_sd_mK","sprt_drift_mK","settled"
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N90","NTC1","ok",1046248,34403.0444090437,26.7992168507183,-10.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N90","NTC2","ok",1049778.66666667,34531.1837742224,-56.1001845731832,-9.3,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N90","TestSB","ok",1049966.05,34537.9870228246,-60.4918499022071,-9.6,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N91","NTC1","ok",1047257.11666667,34439.659408621,3.07584944695716,-26.4,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N91","NTC2","ok",1046605.78333333,34416.0254588673,18.385365944396,-11,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N91","TestSB","ok",1046584.78333333,34415.2635141654,18.879132548391,-13.2,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N29","NTC1","ok",1049057.31818182,34504.9964268911,-39.7419684971112,-20.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N29","NTC2","ok",1050669.68181818,34563.5357394612,-77.5309471314074,-9.9,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N29","TestSB","ok",1046765.15151515,34421.8079305507,14.0830720531255,-7.6,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N97","NTC1","ok",1046289.24242424,34404.5407146967,25.2737307982045,-10.1,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N97","NTC2","ok",1048765.40909091,34494.4002176859,-32.8940724996585,-10.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N97","TestSB","ok",1048897.24242424,34499.1856509921,-35.9869949938627,-14.1,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N98","NTC1","FAULTY",2015305.12121212,73282.6520360619,-16083.6988860241,-16053.5,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N98","NTC2","FAULTY",1860236.65151515,66517.1617500768,-14100.696175423,-14045.4,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N98","TestSB","FAULTY",1742640.74242424,61534.9560987756,-12490.3561407759,-12499.3,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N99","NTC1","ok",1051191.93939394,34582.5010946196,-89.7582467154905,-13.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N99","NTC2","ok",1048562.39393939,34487.0311911881,-28.1303774252422,-8.2,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.20989896216597,"N99","TestSB","ok",1046778.93939394,34422.3082147449,13.7589384831074,-2.8,30,6.8,0,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N92","NTC1","ok",856872.58974359,27658.5565862136,2.91655867708673,-26.8,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N92","NTC2","ok",856597.641025641,27648.9445248433,10.8853801523177,-11.6,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N92","TestSB","ok",859177.615384615,27739.1592238061,-63.7839644383709,-14.7,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N93","NTC1","ok",859588.538461538,27753.5322564311,-75.6550218975027,-15.5,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N93","NTC2","ok",857549.307692308,27682.2164700616,-16.6852324587827,-11.2,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N93","TestSB","ok",856674.923076923,27651.6462125899,8.64524672589173,-9.8,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N94","NTC1","ok",859236.692307692,27741.2255121574,-65.4909918618634,-11.7,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N94","NTC2","ok",858308.282051282,27708.7559543734,-38.6502591915834,-12.2,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N94","TestSB","ok",859471.666666667,27749.4442649733,-72.2793499478618,-9.5,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N96","NTC1","ok",857633.846153846,27685.1723807747,-19.1328244390681,-11.1,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N96","NTC2","ok",859087.923076923,27736.0221698279,-61.1920689801329,-9.2,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.252373467335915,"N96","TestSB","ok",856536.58974359,27646.8102739334,12.6551916999214,-19.8,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N88","NTC1","ok",860253.066666667,27776.7781689949,-105.882880281645,-12,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N88","NTC2","ok",855809.483333333,27621.39378993,22.700344900197,-10.6,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N88","TestSB","ok",857228.366666667,27670.9951194692,-18.4340212736813,-22,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N89","NTC1","ok",856451.75,27643.8444600715,4.07170454620179,-11.4,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N89","NTC2","ok",858501.05,27715.4972020773,-55.2689017013861,-10.8,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N89","TestSB","ok",858343.966666667,27710.0038546002,-50.7256039870369,-18.3,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N90","NTC1","ok",855828.983333333,27622.0753785235,22.1345395815818,-12.5,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N90","NTC2","ok",858628.583333333,27719.9572822014,-58.9568843877444,-11.8,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N90","TestSB","ok",858794.766666667,27725.7691909454,-63.7616730616244,-11.1,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N91","NTC1","ok",856572.466666667,27648.0644682147,0.572020064093764,-28.3,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N91","NTC2","ok",856031.133333333,27629.1413321232,16.2698255872827,-13.9,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.241330345554199,"N91","TestSB","ok",855975.916666667,27627.2112605781,17.871609595072,-13.4,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N29","NTC1","ok",857998.647058823,27697.9283012301,-42.3184488488008,-23.7,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N29","NTC2","ok",859368.176470588,27745.8244181489,-81.9164593438135,-13.4,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N29","TestSB","ok",856265.294117647,27637.3265373287,7.89469490381373,-11.4,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N97","NTC1","ok",855941.352941177,27626.0031129953,17.2907708575732,-14.1,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N97","NTC2","ok",857785.588235294,27690.4782062333,-36.1521621971523,-12.5,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N97","TestSB","ok",857860.647058823,27693.1027766359,-38.324677172864,-12.7,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N98","NTC1","FAULTY",1918423.58823529,69029.217919713,-19832.4122201134,-19802.5,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N98","NTC2","FAULTY",1729448.52941176,60983.7826406858,-17273.4463635989,-17217.9,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N98","TestSB","FAULTY",1582967.17647059,54965.6917825881,-15098.7409596282,-15108,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N99","NTC1","ok",859819.705882353,27761.6184019686,-94.9572091555641,-17.2,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N99","NTC2","ok",857685,27686.9610127033,-33.2404052962378,-11.6,18,7.1,-16.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",0,-0.239746789901164,"N99","TestSB","ok",856385.588235294,27641.5316217996,4.40645856865524,-3.9,18,7.1,-16.7,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N88","NTC1","ok",860023.766666667,27768.7566693408,-102.910839049526,-9.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N88","NTC2","ok",855632.716666667,27615.2153360281,24.1839495424065,-9.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N88","TestSB","ok",857046.316666667,27664.630251547,-16.8063061637563,-20.4,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N89","NTC1","ok",856319.683333333,27639.2277922633,4.25501487414884,-11.2,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N89","NTC2","ok",858362.266666667,27710.6438136823,-54.9009541878272,-10.4,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N89","TestSB","ok",858207.916666667,27705.2461972301,-50.4359584408699,-18,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N90","NTC1","ok",855683.6,27616.9938189194,22.7072429749901,-11.9,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N90","NTC2","ok",858493.133333333,27715.2203450165,-58.6859670340355,-11.5,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N90","TestSB","ok",858656.416666667,27720.9306807948,-63.4077031103411,-10.7,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N91","NTC1","ok",856431.916666667,27643.1511366898,1.00072352670302,-27.9,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N91","NTC2","ok",855878.75,27623.8148975048,17.0445717603675,-13.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237684328637828,"N91","TestSB","ok",855820.016666667,27621.7619639613,18.7486947039465,-12.5,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N92","NTC1","ok",856357.533333333,27640.5509064498,2.66925758225436,-27.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N92","NTC2","ok",856063.566666667,27630.2750330426,11.1947814174009,-11.3,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N92","TestSB","ok",858611.216666667,27719.3499307714,-62.5889469021395,-13.5,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N93","NTC1","ok",859032.666666667,27734.0895636854,-74.7725034197238,-14.6,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N93","NTC2","ok",856967.65,27661.8799615984,-15.0152953445123,-9.5,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N93","TestSB","ok",856099.4,27631.5275885976,10.1553896916748,-8.3,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N94","NTC1","ok",858676.183333333,27721.6219718493,-64.4674575717382,-10.6,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N94","NTC2","ok",857747.65,27689.1516402985,-37.6046739428098,-11.2,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N94","TestSB","ok",858935.5,27730.6911865554,-71.9641041096971,-9.2,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N96","NTC1","ok",857119.416666667,27667.1859611307,-19.4122694502717,-11.4,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N96","NTC2","ok",858559.5,27717.5412946284,-61.0934527171317,-9.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.237196111326653,"N96","TestSB","ok",855983.133333333,27627.4635144536,13.5280204054588,-18.9,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N29","NTC1","ok",857874.849315068,27693.5993890565,-42.4802860348748,-23.9,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N29","NTC2","ok",859225.328767123,27740.8280564515,-81.5338884275164,-13,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N29","TestSB","ok",856068.589041096,27630.4505898109,9.85521785409418,-9.5,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N97","NTC1","ok",855743.739726027,27619.0958554434,19.2799244886416,-12.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N97","NTC2","ok",857609.602739726,27684.3246981317,-34.8021816658118,-11.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N97","TestSB","ok",857712.410958904,27687.9194643839,-37.7784729656426,-12.2,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N98","NTC1","FAULTY",1989164.94520548,72126.1648863469,-20733.4914072049,-20703.4,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N98","NTC2","FAULTY",1811880.91780822,64453.3078901886,-18424.4434850937,-18369.1,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N98","TestSB","FAULTY",1677188.98630137,58815.4223966308,-16522.4652952216,-16531.6,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N99","NTC1","ok",859675.273972603,27756.5661880216,-94.5311746243945,-16.7,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N99","NTC2","ok",857534.328767123,27681.6927328497,-32.6227663775015,-11,30,3.7,-0.6,TRUE
"A_20260703-234444_multiday_-35to0",0,-0.23600223093146,"N99","TestSB","ok",856179.917808219,27634.3421234545,6.62615456056273,-1.6,30,3.7,-0.6,TRUE
